515,0,2,0,0,299,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,789
0,1316,114,95,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,1620
3,12,1374,0,130,259,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893,1945
0,130,3,1923,62,0,0,0,0,0,0,0,66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,2338
0,5,85,16,1114,5,0,238,0,0,0,0,0,99,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1617,1689
39,0,96,0,1,1571,249,393,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2694,2957
78,0,0,0,0,143,1201,2,246,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,2036
0,0,47,0,70,104,5,1959,472,0,0,0,0,1,0,226,480,0,0,0,0,0,0,0,0,0,0,0,3364,3761
0,0,0,0,0,212,99,275,1945,135,0,0,0,0,0,2,398,0,0,173,0,0,0,0,0,0,0,0,3239,3628
0,0,0,0,0,0,213,0,160,2354,98,0,0,0,0,0,1,0,0,121,147,0,0,0,0,0,0,0,3094,3404
0,0,0,0,0,0,0,0,0,189,3265,148,0,0,0,0,0,0,0,1,174,0,127,0,0,0,0,0,3904,4261
0,0,0,0,0,0,0,0,0,0,207,2395,0,0,0,0,0,0,0,0,2,0,151,0,0,0,0,0,2755,3015
0,0,0,187,1,0,0,0,0,0,0,0,1531,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1761,1827
0,0,0,15,101,0,0,5,0,0,0,0,22,1620,106,167,0,53,0,0,0,0,0,0,0,0,0,0,2089,2247
0,0,0,0,0,0,0,0,0,0,0,0,21,161,2229,3,0,184,0,0,0,0,0,81,20,0,0,0,2699,2895
0,0,0,0,40,0,0,140,7,0,0,0,0,65,1,1502,684,207,214,0,0,0,0,0,0,0,0,0,2860,3228
0,0,0,0,0,0,0,509,299,3,0,0,0,0,0,525,4993,10,407,262,0,393,0,0,0,0,0,0,7401,8188
0,0,0,0,0,0,0,0,0,0,0,0,0,80,106,187,14,3082,503,0,0,0,0,1,136,210,0,0,4319,4794
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,272,401,1866,2,0,233,0,0,4,178,0,166,3331,3770
0,0,0,0,0,0,0,0,177,148,8,0,0,0,0,0,174,0,1,1059,44,98,0,0,0,0,0,0,1709,1835
0,0,0,0,0,0,0,0,0,154,281,1,0,0,0,0,0,0,0,57,1681,10,70,0,0,0,0,0,2254,2361
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,186,109,2,1622,0,0,0,1,0,114,2358,2565
0,0,0,0,0,0,0,0,0,0,156,266,0,0,0,0,0,0,0,0,88,0,1567,0,0,0,0,0,2077,2177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,4,0,0,0,0,0,1577,82,0,12,0,1871,1929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,176,3,0,0,0,0,47,1168,226,70,0,1750,1847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,168,0,0,2,0,0,201,1787,4,191,2605,2851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,154,4,1553,0,1755,1777
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,103,0,0,0,249,0,1169,1696,1717
499,0,1,0,0,305,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,1279,102,76,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,13,1337,2,134,274,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,151,3,1867,72,0,0,0,0,0,0,0,72,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,5,78,13,1092,5,0,221,0,0,0,0,0,99,0,57,0,0,0,0,0,0,0,0,0,0,0,0,,
39,0,95,0,1,1590,235,360,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
81,0,0,0,0,160,1159,1,230,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,49,0,78,116,5,1949,463,0,0,0,0,1,0,250,539,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,235,100,285,1876,131,0,0,0,0,0,3,441,0,0,174,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,212,0,158,2327,91,0,0,0,0,0,1,0,0,129,132,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,194,3238,147,0,0,0,0,0,0,0,1,173,0,120,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,198,2352,0,0,0,0,0,0,0,0,1,0,143,0,0,0,0,0,,
0,0,0,165,1,0,0,0,0,0,0,0,1530,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,12,98,0,0,5,0,0,0,0,21,1577,101,173,0,55,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,20,158,2144,3,0,194,0,0,0,0,0,75,20,0,0,0,,
0,0,0,0,43,0,0,138,7,0,0,0,0,69,1,1628,754,223,231,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,524,304,4,0,0,0,0,0,618,5307,12,454,283,0,394,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,82,104,194,14,3149,513,0,0,0,0,1,129,210,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,291,416,1899,2,0,219,0,0,4,175,0,136,,
0,0,0,0,0,0,0,0,156,133,0,0,0,0,0,0,181,0,1,1015,37,91,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,154,276,2,0,0,0,0,0,0,0,63,1657,0,67,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,196,109,0,1545,0,0,0,1,0,97,,
0,0,0,0,0,0,0,0,0,0,160,283,0,0,0,0,0,0,0,0,90,0,1608,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,4,0,0,0,0,0,1556,85,0,12,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,188,3,0,0,0,0,47,1151,231,63,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,168,0,0,3,0,0,184,1706,3,154,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,159,4,1477,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,113,0,0,0,282,0,1130,,
495,0,2,0,0,323,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,1264,123,92,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,10,1294,7,128,264,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,123,3,1897,72,0,0,0,0,0,0,0,79,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,5,78,14,1079,5,0,240,0,0,0,0,0,102,0,64,0,0,0,0,0,0,0,0,0,0,0,0,,
36,0,98,0,2,1537,229,373,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
77,0,0,0,0,168,1141,2,244,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,49,0,77,112,5,1997,473,0,0,0,0,2,0,261,599,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,222,93,301,1865,125,0,0,0,0,0,3,480,0,0,157,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,201,0,167,2343,97,0,0,0,0,0,2,0,0,127,123,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,170,3109,124,0,0,0,0,0,0,0,1,152,0,112,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,219,2314,0,0,0,0,0,0,0,0,1,0,159,0,0,0,0,0,,
0,0,0,145,2,0,0,0,0,0,0,0,1498,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,12,91,0,0,5,0,0,0,0,22,1530,95,184,0,53,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,23,163,2131,4,0,202,0,0,0,0,0,81,20,0,0,0,,
0,0,0,0,43,0,0,148,8,0,0,0,0,73,2,1772,872,220,240,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,544,316,4,0,0,0,0,0,674,5519,12,454,274,0,381,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,90,109,225,17,3281,560,0,0,0,0,1,134,209,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,330,401,1895,2,0,217,0,0,3,155,0,138,,
0,0,0,0,0,0,0,0,158,132,2,0,0,0,0,0,207,0,1,974,35,91,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,156,311,1,0,0,0,0,0,0,0,63,1682,0,74,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,195,104,0,1508,0,0,0,1,0,101,,
0,0,0,0,0,0,0,0,0,0,157,252,0,0,0,0,0,0,0,0,80,0,1603,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,4,0,0,0,0,0,1582,83,0,11,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,195,4,0,0,0,0,53,1187,224,63,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,186,0,0,3,0,0,191,1674,3,176,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,163,4,1463,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,109,0,0,0,245,0,1146,,
510,0,2,0,0,341,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,1320,130,92,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,10,1210,0,130,262,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,130,4,1927,85,0,0,0,0,0,0,0,77,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,4,72,12,1060,5,0,261,0,0,0,0,1,99,0,73,0,0,0,0,0,0,0,0,0,0,0,0,,
34,0,95,0,2,1467,219,395,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
77,0,0,0,0,179,1134,2,259,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,43,0,72,101,4,1972,443,0,0,0,0,2,0,271,605,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,211,87,329,1836,117,0,0,0,0,0,4,515,0,0,141,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,191,0,174,2299,72,0,0,0,0,0,2,0,0,126,112,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,205,2984,119,0,0,0,0,0,0,0,19,180,0,100,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,212,2313,0,0,0,0,0,0,0,0,1,0,153,0,0,0,0,0,,
0,0,0,148,2,0,0,0,0,0,0,0,1463,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,11,91,0,0,6,0,0,0,0,18,1495,102,219,0,61,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,19,147,2110,5,0,214,0,0,0,0,0,78,20,0,0,0,,
0,0,0,0,40,0,0,147,7,0,0,0,0,65,1,1834,882,217,220,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,547,303,4,0,0,0,0,0,732,5571,13,421,248,0,338,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,84,111,247,18,3391,540,0,0,0,0,1,128,199,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,377,443,1936,2,0,217,0,0,4,153,0,125,,
0,0,0,0,0,0,0,0,160,128,0,0,0,0,0,0,236,0,18,969,32,90,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,156,249,1,0,0,0,0,0,0,0,63,1677,0,57,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,202,102,1,1505,0,0,0,2,0,94,,
0,0,0,0,0,0,0,0,0,0,154,261,0,0,0,0,0,0,0,0,99,0,1566,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,5,0,0,0,0,0,1587,84,0,11,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,225,4,0,0,0,0,57,1242,232,62,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,198,0,0,3,0,0,197,1722,3,169,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,174,4,1471,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,114,0,0,0,251,0,1104,,
509,0,2,0,0,309,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,1363,115,102,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4,12,1200,1,150,288,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,124,3,1959,81,0,0,0,0,0,0,0,78,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,5,61,13,1048,5,0,269,0,0,0,0,0,107,0,86,0,0,0,0,0,0,0,0,0,0,0,0,,
38,0,91,0,3,1449,237,419,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
78,0,0,0,0,170,1104,3,255,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,37,0,71,92,5,1908,434,0,0,0,0,2,0,297,646,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,195,87,341,1835,108,0,0,0,0,0,5,564,0,0,140,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,199,0,190,2277,69,0,0,0,0,0,3,0,0,141,102,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,207,3039,130,0,0,0,0,0,0,0,20,181,0,113,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,197,2334,0,0,0,0,0,0,0,0,2,0,166,0,0,0,0,0,,
0,0,0,150,2,0,0,0,0,0,0,0,1481,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,11,83,0,0,6,0,0,0,0,18,1486,100,239,0,68,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,19,148,2077,5,0,243,0,0,0,0,0,80,24,0,0,0,,
0,0,0,0,33,0,0,123,6,0,0,0,0,59,1,1734,808,207,216,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,462,263,3,0,0,0,0,0,726,5470,14,422,219,0,303,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,79,102,247,18,3402,557,0,0,0,0,1,134,203,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,361,440,1962,2,0,202,0,0,4,151,0,109,,
0,0,0,0,0,0,0,0,153,115,0,0,0,0,0,0,257,0,1,973,28,97,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,157,254,1,0,0,0,0,0,0,0,72,1660,1,67,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,232,101,1,1548,0,0,0,2,0,94,,
0,0,0,0,0,0,0,0,0,0,130,242,0,0,0,0,0,0,0,0,83,0,1536,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,5,0,0,0,0,0,1590,98,0,12,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,215,4,0,0,0,0,52,1239,221,57,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,210,0,0,3,0,0,208,1752,3,154,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,192,4,1475,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,121,0,0,0,279,0,1098,,
483,0,3,0,0,324,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,1347,125,93,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,12,1234,0,140,273,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,138,4,2004,91,0,0,0,0,0,0,0,84,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,5,71,13,1085,5,0,284,0,0,0,0,5,110,0,87,0,0,0,0,0,0,0,0,0,0,0,0,,
36,0,109,0,3,1502,227,425,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
79,0,0,0,0,198,1111,3,283,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,43,0,74,95,5,1913,446,0,0,0,0,2,0,282,622,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,198,81,352,1848,108,0,0,0,0,0,5,539,0,0,139,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,180,0,196,2305,67,0,0,0,0,0,3,0,0,150,95,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,218,3126,126,0,0,0,0,0,0,0,2,189,0,96,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,209,2328,0,0,0,0,0,0,0,0,2,0,150,0,0,0,0,0,,
0,0,0,146,2,0,0,0,0,0,0,0,1523,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,11,87,0,0,6,0,0,0,0,19,1533,109,248,0,79,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,19,143,2115,5,0,264,0,0,0,0,0,85,26,0,0,0,,
0,0,0,0,32,0,0,120,6,0,0,0,0,56,1,1591,749,208,214,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,451,265,4,0,0,0,0,0,695,5368,15,424,224,0,314,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,73,99,223,16,3373,539,0,0,0,0,1,124,208,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,343,450,1961,3,0,215,0,0,4,157,0,112,,
0,0,0,0,0,0,0,0,150,113,2,0,0,0,0,0,248,0,1,983,27,106,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,159,261,1,0,0,0,0,0,0,0,79,1710,1,57,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,225,98,9,1575,0,0,0,2,0,95,,
0,0,0,0,0,0,0,0,0,0,149,267,0,0,0,0,0,0,0,0,95,0,1509,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,5,0,0,0,0,0,1608,95,0,12,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,226,4,0,0,0,0,56,1218,238,57,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,197,0,0,4,0,0,184,1716,3,151,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,189,5,1494,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,126,0,0,0,284,0,1126,,
496,0,3,0,0,349,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,1355,131,112,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,12,1239,1,160,302,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,120,4,2089,95,0,0,0,0,0,0,0,91,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,5,66,14,1151,6,0,289,0,0,0,0,2,123,0,87,0,0,0,0,0,0,0,0,0,0,0,0,,
35,0,106,0,3,1517,237,417,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
79,0,0,0,0,217,1180,3,284,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,41,0,82,99,5,1931,442,0,0,0,0,2,0,277,620,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,216,90,389,1921,108,0,0,0,0,0,6,571,0,0,146,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,203,0,216,2430,71,0,0,0,0,0,3,0,0,174,109,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,218,3272,136,0,0,0,0,0,0,0,1,224,0,106,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,197,2310,0,0,0,0,0,0,0,0,2,0,157,0,0,0,0,0,,
0,0,0,144,2,0,0,0,0,0,0,0,1580,51,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,11,89,0,0,6,0,0,0,0,20,1626,108,240,0,82,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,22,164,2258,5,0,297,0,0,0,0,0,92,30,0,0,0,,
0,0,0,0,34,0,0,118,6,0,0,0,0,62,1,1522,729,211,222,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,449,264,4,0,0,0,0,0,697,5372,16,452,232,0,319,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,77,96,205,15,3296,537,0,0,0,0,1,123,193,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,322,437,1952,2,0,209,0,0,4,143,0,109,,
0,0,0,0,0,0,0,0,141,105,0,0,0,0,0,0,249,0,1,1000,29,112,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,135,235,13,0,0,0,0,0,0,0,75,1722,0,55,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,232,96,0,1568,0,0,0,2,0,99,,
0,0,0,0,0,0,0,0,0,0,139,267,0,0,0,0,0,0,0,0,101,0,1575,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,6,0,0,0,0,0,1692,106,0,15,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,235,4,0,0,0,0,58,1286,233,64,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,219,0,0,4,0,0,199,1738,3,166,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,186,4,1546,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,128,0,0,0,267,0,1158,,
498,0,3,0,0,324,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,1394,139,119,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4,12,1302,8,178,319,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,118,4,2122,103,0,0,0,0,0,0,0,91,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,5,66,14,1203,5,0,309,0,0,0,0,4,142,0,100,0,0,0,0,0,0,0,0,0,0,0,0,,
39,0,116,0,4,1555,265,452,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
81,0,0,0,0,216,1208,4,308,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,41,0,85,96,5,1974,485,0,0,0,0,3,0,301,684,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,194,88,388,1974,113,0,0,0,0,0,6,597,0,0,136,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,196,0,229,2602,74,0,0,0,0,0,3,0,0,176,101,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,222,3342,111,0,0,0,0,0,0,0,1,212,0,91,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,237,2287,0,0,0,0,0,0,0,0,2,0,167,0,0,0,0,0,,
0,0,0,151,2,0,0,0,0,0,0,0,1635,64,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,10,83,0,0,5,0,0,0,0,18,1672,139,249,0,85,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,16,134,2294,4,0,246,0,0,0,0,0,88,27,0,0,0,,
0,0,0,0,30,0,0,104,5,0,0,0,0,60,1,1424,690,196,195,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,386,248,3,0,0,0,0,0,661,5272,16,396,205,0,270,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,76,120,201,15,3199,492,0,0,0,0,1,125,188,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,358,472,1997,2,0,213,0,0,4,155,0,106,,
0,0,0,0,0,0,0,0,151,116,0,0,0,0,0,0,284,0,1,1047,29,118,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,135,240,19,0,0,0,0,0,0,0,71,1633,0,48,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,239,98,4,1583,0,0,0,2,0,101,,
0,0,0,0,0,0,0,0,0,0,159,255,0,0,0,0,0,0,0,0,109,0,1617,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,4,0,0,0,0,0,1722,98,0,13,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,234,4,0,0,0,0,70,1338,231,60,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,218,0,0,4,0,0,216,1824,3,161,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,209,4,1595,0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,135,0,0,0,298,0,1202,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,